505,023002,STKIP PGRI Lubuk Linggau,Prov. Sumatera Selatan,Swasta,Aktif,123,2.319,1 : 18.9,123,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NkQ1NDIxOUEtRjQ2OC00RkU5LTlCOTktRTI0Rjc5QkVGMDk2
506,023003,Sekolah Tinggi Ilmu Pertanian Surya Dharma,Prov. Lampung,Swasta,Aktif,12,667,1 : 55.6,12,89,1 : 7.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MkJGMjE2MkEtRkQ1My00OTEwLUIwRTAtQTBGRjVGRkMyQ0U5
507,023004,Sekolah Tinggi Ilmu Administrasi Bengkulu,Prov. Bengkulu,Swasta,Aktif,38,974,1 : 25.6,38,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDYwMTU3RjgtMTAzQy00MTkyLUJGRjktMjAzODNGNzc5MzRB
508,023005,STISIPOL Candradimuka,Prov. Sumatera Selatan,Swasta,Aktif,76,2.530,1 : 33.3,76,119,1 : 1.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RTk0RTA4QzgtOUNDRS00MkI1LTk3ODUtQzY4MjBENTU3RTU0
509,023006,Sekolah Tinggi Ilmu Pertanian Dharma Wacana,Prov. Lampung,Swasta,Aktif,24,606,1 : 25.3,24,5,1 : 0.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTlFOTI2QjItMzQyMi00REFCLUE5RjYtNTQwODQzMDk3Mzg1
510,023008,STKIP PGRI Metro,Prov. Lampung,Swasta,Aktif,25,981,1 : 39.2,25,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0M4QTBCQ0UtMUIwMC00Q0E2LTlCOUItMUY0MUM3MDA3RTkw
511,023009,Sekolah Tinggi Ilmu Ekonomi Pertiba,Prov. Bangka Belitung,Swasta,Aktif,23,798,1 : 34.7,23,102,1 : 4.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RUQ5QzdDNTItNTM4MS00QUVCLTlFNTUtNUZDQkEyQzk2QTIx
512,023010,STKIP Muhammadiyah Kotabumi,Prov. Lampung,Swasta,Alih Bentuk,0,642,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDcxRkQ3NjktQTQ1NC00MEJBLUE4MjAtNTI4NzkyMzRGRTBB
513,023011,STKIP Muhammadiyah Pringsewu,Prov. Lampung,Swasta,Aktif,67,1.158,1 : 17.3,67,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTkyMzI0RDItMDU4OC00NkVDLUJDRjMtMEUwRkMzNDhGRDk1
514,023012,Sekolah Tinggi Ilmu Hukum Pertiba Pangkalpinang,Prov. Bangka Belitung,Swasta,Aktif,16,495,1 : 30.9,16,73,1 : 4.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MUZERTM0MDQtQTcwRS00MzY0LUJGNzQtNjFGNURFMDdDMUFF
515,023013,STKIP PGRI Bandar Lampung,Prov. Lampung,Swasta,Aktif,83,2.951,1 : 35.6,83,2,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTU0OEYwQjItNkNFNC00RDcwLUFEQzMtRDlGRjkzNDdFRjlG
516,023014,Sekolah Tinggi Teknik Musi,Prov. Sumatera Selatan,Swasta,Alih Bentuk,83,2.951,1 : 35.6,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzFFQjhGNDAtNzM0My00QkE2LTk0QUQtODVFMkM2MkZERjAw
517,023015,STIE Sultan Mahmud Badaruddin,Prov. Sumatera Selatan,Swasta,Alih Kelola,83,2.951,1 : 35.6,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDQxQkU5MEItQUVDOS00NkZDLTk3QUMtQTE0MzZFOTJBNUND
518,023016,Sekolah Tinggi Ilmu Ekonomi Ragam Tunas,Prov. Lampung,Swasta,Aktif,14,868,1 : 62,14,399,1 : 28.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTk2MThFRTMtOEU1Ni00NDRELUI2QjMtQjY0RUIxOTNEMUYw
519,023017,Sekolah Tinggi Ilmu Pertanian Sriwigama,Prov. Sumatera Selatan,Swasta,Aktif,23,62,1 : 2.7,23,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MjBGRTRFRDItMjUyQi00QTU2LUE5MDctQzk2RkJDRUM5NjJB
520,023018,Sekolah Tinggi Ilmu Pertanian Bumi Silampari,Prov. Sumatera Selatan,Swasta,Alih Bentuk,23,62,1 : 2.7,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MUZERkMzNjAtMDk2Ri00Q0M2LTk1MTYtNDJCMzE3RTFGQzJB
521,023019,Sekolah Tinggi Ilmu Ekonomi Aprin,Prov. Sumatera Selatan,Swasta,Aktif,38,1.067,1 : 28.1,38,1.144,1 : 30.1,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTIyRjU2QjUtOUY4Mi00NzlGLTlFMDctMjVBREQ1NDY4NzQ2
522,023020,Sekolah Tinggi Ilmu Manajemen Amkop,Prov. Sumatera Selatan,Swasta,Alih Bentuk,0,657,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDk5N0MwQTAtMDgzQy00QkVBLTk3NkEtQjkwNEE2MDg5NkJC
523,023021,STISIPOL Dharma Wacana,Prov. Lampung,Swasta,Aktif,17,1.152,1 : 67.8,17,1,1 : 0.1,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDdEOThGRTYtNTg5Ri00QTA2LTkyQzEtNUNGMkIxQUE3NTA4
524,023022,Sekolah Tinggi Perkebunan Lampung,Prov. Lampung,Swasta,Aktif,10,76,1 : 7.6,10,34,1 : 3.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTVGQzMyNDYtMzFFOS00NTIwLUIwMDEtQTRDM0UwRjhBNkNE
525,023023,Sekolah Tinggi Ilmu Ekonomi Serasan Muara Enim,Prov. Sumatera Selatan,Swasta,Aktif,10,212,1 : 21.2,10,247,1 : 24.7,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODRDOERDQUQtMEE0RS00M0E2LTgxRkEtMjc5MUI3MjU0NjYw
526,023024,Sekolah Tinggi Ilmu Hukum Sumpah Pemuda,Prov. Sumatera Selatan,Swasta,Aktif,33,2.598,1 : 78.7,33,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/N0ZGRjRDMTktM0UyMS00MTA1LUE3MTYtRDc3OTc2Q0NGMzNG
527,023025,Sekolah Tinggi Ilmu Ekonomi Serelo Lahat,Prov. Sumatera Selatan,Swasta,Aktif,32,1.187,1 : 37.1,32,340,1 : 10.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODVBNjc4NTktNUVGNy00NzhCLUJDMzktODAwMDI0QzhCRjVC
528,023026,Sekolah Tinggi Teknologi Nusantara Lampung,Prov. Lampung,Swasta,Aktif,30,683,1 : 22.8,30,578,1 : 19.3,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODQ2QjNGQkUtMzc0Qy00QjlDLUIyRjUtNERCRTRBQTgxMERB
529,023027,Sekolah Tinggi Ilmu Ekonomi Trisna Negara,Prov. Sumatera Selatan,Swasta,Aktif,55,1.584,1 : 28.8,55,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDE0OUI4MkUtNkY4NC00MDNCLUI2NjYtQjM5OEQ4QjE4MTk4
530,023030,STKIP Dharma Wacana,Prov. Lampung,Swasta,Aktif,70,1.006,1 : 14.4,70,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjVFRDBFQjEtQjgyNS00RURBLUI0RTQtRUExOEQzQTA2MDcy
531,023031,Sekolah Tinggi Bahasa Asing Yunisla Bandar Lampung,Prov. Lampung,Swasta,Aktif,9,132,1 : 14.7,9,135,1 : 15,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTNFOEM5QTItNzZDOC00RjRELTg5MDUtREZERTY0QTdBMTA0
532,023033,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Kalianda,Prov. Lampung,Swasta,Aktif,12,436,1 : 36.3,12,450,1 : 37.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTNGOTU2Q0QtQjkyMS00MjY2LUI3QkItNjg1RjQ2NDAwMUE2
533,023036,STMIK Tunas Bangsa,Prov. Lampung,Swasta,Aktif,23,168,1 : 7.3,23,1,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTlGNTFBMzQtRTAzQS00NTc2LTgxMEEtNUQ4NkQzNTlDQjVD
534,023037,Sekolah Tinggi Ilmu Hukum Serasan Muara Enim,Prov. Sumatera Selatan,Swasta,Aktif,10,357,1 : 35.7,10,378,1 : 37.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/Njg4Q0EwNDMtMjc1RS00M0VGLTk2MjEtQUEzQjNGMzNFNDlB
535,023038,Sekolah Tinggi Ilmu Teknik Serasan,Prov. Sumatera Selatan,Swasta,Aktif,4,79,1 : 19.8,4,238,1 : 59.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkRFNkU5NDctNDhGMS00NjAyLTk3RDYtOURFNzFBQUMwQjc5
536,023039,Sekolah Tinggi Ilmu Ekonomi Prasetiya Mandiri Lampung,Prov. Lampung,Swasta,Aktif,19,486,1 : 25.6,19,593,1 : 31.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTVDMDVCOTYtQzQ5QS00M0NBLThDNkQtMUYyN0M4OTJERkEy
537,023041,STIPSI Widya Dharma,Prov. Sumatera Selatan,Swasta,Aktif,9,219,1 : 24.3,9,186,1 : 20.7,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MTdCRDMxOTAtMDM5Ny00OTU2LUFCMUYtRUY3QkJBREE2M0JD
538,023042,Sekolah Tinggi Ilmu Ekonomi Mulia Darma Pratama,Prov. Sumatera Selatan,Swasta,Aktif,15,388,1 : 25.9,15,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/ODNGRDFBQkEtNjM2Mi00Qzc4LTkyRTAtN0JENDgxRTBBNUJG
539,023043,Sekolah Tinggi Ilmu Ekonomi Dwi Sakti Baturaja,Prov. Sumatera Selatan,Swasta,Aktif,12,431,1 : 35.9,12,79,1 : 6.6,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzU2OTVBQzAtMzBBMC00QTk4LUI5OTUtMUIxRDc3RjlDQzBC
540,023044,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah,Prov. Sumatera Selatan,Swasta,Aktif,35,922,1 : 26.3,35,5,1 : 0.1,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTBDQjUwODYtRUU0RS00RkVDLTk5RjMtMDc0Q0VFQTBEMjdC
541,023045,Sekolah Tinggi Ilmu Ekonomi Musi Rawas,Prov. Sumatera Selatan,Swasta,Alih Bentuk,0,0,1 :,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RTdCNkU5MEEtRjEwQS00RkUyLUJGM0ItNENFNDA0QTRDNkE5
542,023046,Sekolah Tinggi Ilmu Ekonomi Satu Nusa,Prov. Lampung,Swasta,Aktif,16,314,1 : 19.6,16,208,1 : 13,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDgzRTQxMTktQUI0NC00OEIxLUIxRjgtMUZDMUQyMTRFMUI1
543,023047,Sekolah Tinggi Bahasa Asing Methodist,Prov. Sumatera Selatan,Swasta,Aktif,20,60,1 : 3,20,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0ZCNUIwRjctNDAwMC00MDhCLUFFRUQtOEUyRUMyNDkwRDk3
544,023048,Sekolah Tinggi Ilmu Ekonomi Musi,Prov. Sumatera Selatan,Swasta,Alih Bentuk,20,60,1 : 3,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTZFRDI0MjItOTBBOC00M0M3LUFDRjgtMzgwRjlBNkFERTAx
545,023049,Sekolah Tinggi Bahasa Asing Teknokrat,Prov. Lampung,Swasta,Alih Bentuk,20,60,1 : 3,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QzQyQ0M4MEUtM0ZEMS00QzNGLUI2RTktRjlGQzg0RDZFNkU1
546,023050,Sekolah Tinggi Ilmu Hukum Muhammadiyah Kotabumi,Prov. Lampung,Swasta,Alih Bentuk,0,500,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDExODY4NUYtOEI3MS00MTNELUExNzQtOEU0MUMzQjk1MjA0
547,023051,STIKESMAS Widya Dharma Palembang,Prov. Sumatera Selatan,Swasta,Aktif,4,0,1 : 0,4,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/REUwRTc4NkItQjI1Qi00NEUzLThGNEQtNDM1NTgyRTREOUI0
548,023052,Sekolah Tinggi Ilmu Administrasi Satya Negara,Prov. Sumatera Selatan,Swasta,Aktif,30,1.859,1 : 62,30,163,1 : 5.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RTA4QzZGMDUtMkREMS00NzY2LUIwMTQtMDc2RUU2MTg2MDg4
549,023053,Sekolah Tinggi Bahasa Asing Widya Dharma Palembang,Prov. Sumatera Selatan,Swasta,Aktif,2,0,1 : 0,2,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MkJDRDZBRTgtODlBOS00M0M4LTg4NjgtRjIyM0QzM0JGNDA2
550,023055,Sekolah Tinggi Ilmu Hukum Rahmaniyah,Prov. Sumatera Selatan,Swasta,Aktif,11,253,1 : 23,11,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTU0M0NEMjUtRkU2RC00NjRELThGMDktNkY0Q0RDMjZCREJD
551,023057,Sekolah Tinggi Ilmu Kesehatan Bina Husada,Prov. Sumatera Selatan,Swasta,Aktif,93,850,1 : 9.1,93,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjU3OEU0N0UtNTg1OC00QkM2LThCOTktOEJGM0UxMUJDMjk4
552,023059,Sekolah Tinggi Ilmu Ekonomi Prabumulih,Prov. Sumatera Selatan,Swasta,Aktif,21,320,1 : 15.2,21,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTRDMTAwRjUtNEI1Qy00ODdFLUJGOTUtMTMyMUQzQ0ZDRTc2
553,023060,STIE IBEK Pangkalpinang Bangka,Prov. Bangka Belitung,Swasta,Aktif,15,336,1 : 22.4,15,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDhERDQyRkItQ0NFMy00MDYzLTgwOUItRkMyNUQ1RjI5NjhE
554,023061,STKIP Muhammadiyah Pagaralam,Prov. Sumatera Selatan,Swasta,Aktif,35,339,1 : 9.7,35,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTcwMDdENjEtNDZEOS00QkY0LTk2RTAtQ0M5RDQ4OTlCOTQ0
555,023062,Sekolah Tinggi Ilmu Ekonomi Lembah Dempo,Prov. Sumatera Selatan,Swasta,Aktif,18,489,1 : 27.2,18,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjUyQUIzMjgtRTM5Ny00OTFELTkzMzEtNzlCQkU3OTM3NTU3
556,023063,STMIK Surya Intan,Prov. Lampung,Swasta,Aktif,31,769,1 : 24.8,31,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NkRCODQyMkYtMTI2RS00MkZFLUFFQkQtN0JDMTU1QkQyREZC
557,023064,STMIK Dharma Wacana,Prov. Lampung,Swasta,Aktif,19,401,1 : 21.1,19,37,1 : 1.9,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzBBMTI0Q0ItNEMzQS00MTAxLTg3QkQtQjA1NUI3MTAzN0RE
558,023065,STIKESMAS Nusantara,Prov. Sumatera Selatan,Swasta,Aktif,14,79,1 : 5.6,14,49,1 : 3.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QTg2NUJFODItMzg0Ni00MDNBLUJCQTMtMEU1QjhERjAwQzc3
559,023066,STMIK Prabumulih,Prov. Sumatera Selatan,Swasta,Aktif,20,146,1 : 7.3,20,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/M0MwRDg3MjAtM0UyQi00MTExLUFDNDctMzg3RTczMDU2NjVE
560,023067,Sekolah Tinggi Ilmu Teknik Prabumulih,Prov. Sumatera Selatan,Swasta,Aktif,9,111,1 : 12.3,9,116,1 : 12.9,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzMxQURFODEtRDUwNS00MTNCLUE3QkMtNEYzREI2MjFDODBF
561,023068,Sekolah Tinggi Ilmu Ekonomi Abdi Nusa,Prov. Sumatera Selatan,Swasta,Aktif,17,127,1 : 7.5,17,2,1 : 0.1,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzQ0RkRFNEItQjY3My00MDZELTg3ODMtQzc1QkE0QUY5MjBG
562,023069,STIKESMAS Abdi Nusa,Prov. Sumatera Selatan,Swasta,Aktif,13,192,1 : 14.8,13,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/REVBOTY1MjYtMzVDRC00RTUzLUI1N0ItMzI4MjI3QjRCRDI5
563,023071,Sekolah Tinggi Ilmu Hukum Muhammadiyah Kalianda,Prov. Lampung,Swasta,Aktif,11,360,1 : 32.7,11,431,1 : 39.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QzE2NDI3MUEtMDEwRS00RTAzLTg3Q0EtRjM5NjA0OTlBOEI2
564,023072,Sekolah Tinggi Ilmu Ekonomi Bina Warga,Prov. Sumatera Selatan,Swasta,Alih Kelola,11,360,1 : 32.7,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MEEzNTREQjctRDdCRi00NTdELUJDOEItOTk0OTM5QkExRjY2
565,023073,Sekolah Tinggi Ilmu Ekonomi Mitra Lampung,Prov. Lampung,Swasta,Aktif,0,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDIxOUEwRDgtNzVENi00MEZBLUEwQkQtMDYyOUQxQUU1NzMy
566,023074,Sekolah Tinggi Ilmu Pertanian Belitang,Prov. Sumatera Selatan,Swasta,Aktif,25,458,1 : 18.3,25,21,1 : 0.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTkwOTE0MEItQkNDMC00NkIxLTlGNTItMjBGQjEwRTVDNkFD
567,023075,STMIK Mitra Lampung,Prov. Lampung,Swasta,Aktif,0,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MjQ1ODI2OTAtQTQxMC00Mzk2LTlEMkItREMxQjUyMzZFMzgx
568,023076,Sekolah Tinggi Ilmu Kesehatan Mitra Lampung,Prov. Lampung,Swasta,Aktif,0,0,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OUFDMUJGMDQtODk2OS00MDVELTlBRDYtN0QxMDI2NUQ5NkM2
569,023077,STIKES Tri Mandiri Sakti Bengkulu,Prov. Bengkulu,Swasta,Aktif,81,1.152,1 : 14.2,81,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjAwQTZBNTItRjY2Ni00NkUxLThCRkYtMjg2RDE0QkIyQzkx
570,023078,STIPSI Abdi Nusa,Prov. Sumatera Selatan,Swasta,Aktif,7,75,1 : 10.7,7,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzQ5QTRFRDQtQjZFOS00NUI0LTkzNzItQTJGRDdDREIzRTg0
571,023079,Sekolah Tinggi Ilmu Kesehatan Abdi Nusa,Prov. Bangka Belitung,Swasta,Aktif,17,360,1 : 21.2,17,172,1 : 10.1,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QzdFMEYyMkMtQzcyRS00OTVCLTg4QjMtNUNFNzk5MUM4OTUw
572,023080,Sekolah Tinggi Ilmu Kesehatan Al Ma arif,Prov. Sumatera Selatan,Swasta,Aktif,16,185,1 : 11.6,16,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QUU2NTlDMDMtREJFNC00NUQ0LTgzRjAtNTExQTQ0QTg0QkU2
573,023081,Sekolah Tinggi Ilmu Maritim Mutiara Jaya,Prov. Lampung,Swasta,Aktif,18,214,1 : 11.9,18,232,1 : 12.9,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDk5MUMwMkYtQjgyOC00ODA5LTgyNjQtMUZBNkUwMjUyQjU1
574,023083,Sekolah Tinggi Ilmu Farmasi Bhakti Pertiwi,Prov. Sumatera Selatan,Swasta,Aktif,33,905,1 : 27.4,33,6,1 : 0.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QUZBNUUyMDctQUFEQi00QjIxLThBREItNEZCNTU2N0RDMjk2
575,023084,STMIK Global Informatika Mdp,Prov. Sumatera Selatan,Swasta,Aktif,43,975,1 : 22.7,43,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/M0JDRDE0MUQtQkM2Qi00QkMxLTg2MjktREVCQjU5RTVGRDJC
576,023085,STKIP Sera,Prov. Sumatera Selatan,Swasta,Alih Kelola,43,975,1 : 22.7,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkY1RjBBNTEtQjMxMy00QkNDLUE4OTctRjk2NkRCQ0VDNTQ5
577,023086,STMIK Teknokrat,Prov. Lampung,Swasta,Alih Bentuk,43,975,1 : 22.7,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NkU2RjdBM0UtQTUzRC00QkM4LUIwQTMtMTg1QTZBRkY5QTAz
578,023087,Sekolah Tinggi Ilmu Ekonomi Lantim Way Jepara,Prov. Lampung,Swasta,Aktif,14,716,1 : 51.1,14,357,1 : 25.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RjMzQjFERjctRTIxMi00MkFDLUI2ODEtNEYzN0U1MTUxOTBB
579,023088,Sekolah Tinggi Ilmu Teknik Trisula,Prov. Bengkulu,Swasta,Aktif,31,252,1 : 8.1,31,324,1 : 10.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QkY3NTY3MEUtQjk2RC00QTQ3LTk0QjAtRDdBOTAwMjgwM0JG
580,023089,STIKES Bhakti Husada Bengkulu,Prov. Bengkulu,Swasta,Aktif,24,181,1 : 7.5,24,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzQyMDlCNjQtMDNFMi00QUEwLTkxNjEtMDdBQkNEQjRCNjlD
581,023092,Sekolah Tinggi Ilmu Pertanian Rejang Lebong,Prov. Bengkulu,Swasta,Alih Bentuk,0,270,1 : 0,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NTdBODUzQUQtNzQzMy00QjQzLUE2MUEtMTI0QzkzOEY3OTkz
582,023094,STMIK Muara Dua,Prov. Sumatera Selatan,Swasta,Aktif,8,0,1 : 0,8,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RjBCREM4NEEtMkU5NC00QjU5LTk4MjEtRTUwNTBBNzY1RTJC
583,023095,STIA & Pemerintahan Annisa Dwi Salfarizi,Prov. Sumatera Selatan,Swasta,Aktif,24,867,1 : 36.1,24,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDBFOUU2NDQtMkZFQi00MTEyLTgxOUItRjU3REQ3MDhFQTRC
584,023096,STMIK Musi Rawas,Prov. Sumatera Selatan,Swasta,Alih Bentuk,24,867,1 : 36.1,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/QjBERDgwMEItMEQyRS00RDlELThENkEtMjU0QURDRDczMkMz
585,023097,Sekolah Tinggi Ilmu Kesehatan Siti Khadijah,Prov. Sumatera Selatan,Swasta,Aktif,63,1.147,1 : 18.2,63,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTVCQzRFNjAtRDk2OS00NUQ4LUE4NjYtNkMyNDRCNzE3NDhC
586,023098,STIKES Pembina Palembang,Prov. Sumatera Selatan,Swasta,Aktif,13,128,1 : 9.8,13,54,1 : 4.2,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OEFCRjUyMDgtOTIyRS00MkVGLUI1MTktMkFBN0M1RDU5MEFF
587,023099,Sekolah Tinggi Ilmu Kesehatan Fitrah Aldar,Prov. Sumatera Selatan,Swasta,Aktif,12,51,1 : 4.3,12,45,1 : 3.8,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RDIwM0NEMkMtNDI1Qi00RERBLTk4RTktQkVENjgyQ0UxMDcw
588,023100,Sekolah Tinggi Ilmu Ekonomi Gentiaras,Prov. Lampung,Swasta,Aktif,23,383,1 : 16.7,23,401,1 : 17.4,https://forlap.ristekdikti.go.id/perguruantinggi/detail/REZDMjgwRkQtODM1NC00MkQ3LUI3MUQtMzY3MkVBNkQyMUFC
589,023101,Sekolah Tinggi Ilmu Kesehatan Perdhaki Charitas,Prov. Sumatera Selatan,Swasta,Alih Bentuk,23,383,1 : 16.7,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MDQ0NjVDRDUtQTMyNy00RDQ4LTk2MkItMzYwQzc1NzBCNkE1
590,023102,Sekolah Tinggi Teknologi Pagaralam,Prov. Sumatera Selatan,Swasta,Aktif,34,827,1 : 24.3,34,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NjZFQTQ0RTQtOTFGMS00RjdBLTgxNzUtMjFEQzc5QTlGQ0JE
591,023103,STMIK Palcomtech,Prov. Sumatera Selatan,Swasta,Aktif,33,720,1 : 21.8,33,17,1 : 0.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/N0IzRDQ4OUQtQjcwOC00QkFGLUIyODYtRjAwMzcxQjVEMTU0
592,023105,STIKES Muhammadiyah Palembang,Prov. Sumatera Selatan,Swasta,Aktif,63,1.667,1 : 26.5,63,58,1 : 0.9,https://forlap.ristekdikti.go.id/perguruantinggi/detail/MzIxNzJDNTQtREQ0Ny00NkZGLUJCMjYtMkNBRkJGN0VBQUIx
593,023106,STISIPOL Pahlawan 12,Prov. Bangka Belitung,Swasta,Aktif,22,254,1 : 11.5,22,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/OTMzQzc3MzAtNzg5QS00MDIwLThDMjMtQzk0MjhBMjU4NTU3
594,023107,STMIK Bina Nusantara Jaya Lubuk Linggau,Prov. Sumatera Selatan,Swasta,Aktif,23,278,1 : 12.1,23,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NDBERTIyMDUtNTc0Ni00NDQyLTgzM0EtNUMwOTdFQUZFRDQ4
595,023108,STKIP Nurul Huda di Sukaraja,Prov. Sumatera Selatan,Swasta,Aktif,49,2.732,1 : 55.8,49,2.416,1 : 49.3,https://forlap.ristekdikti.go.id/perguruantinggi/detail/RkExQTkzQTEtRkFGNi00RTI1LUEyMTAtNjc0QTdCOTE4MjE3
596,023109,STMIK Pringsewu,Prov. Lampung,Swasta,Aktif,78,1.973,1 : 25.3,78,1.911,1 : 24.5,https://forlap.ristekdikti.go.id/perguruantinggi/detail/REVDQTE1MjEtMEEyRS00QzQyLUEwNkYtN0ZFQTVGRkRDNUEy
597,023110,Sekolah Tinggi Ilmu Kesehatan Dehasen,Prov. Bengkulu,Swasta,Alih Bentuk,78,1.973,1 : 25.3,0,0,1 : 0,https://forlap.ristekdikti.go.id/perguruantinggi/detail/NzhDMjBEMDQtMEJFOS00MThDLTlGN0UtM0I3RjVERkJDQzA0
